book_id,title,author_id,genre,price,publication_year,page_count,isbn
18020,Mirror of Dreams,1109,fantasy,29.17,2013,91,511-9-921-29089-2
18021,Heir of Daughters,940,thriller,27.75,1988,661,2527400854168
18022,The Fading Daughter,1941,thriller,34.99,2013,,445-7-266-57510-4
18023,City of Wolfs,963,thriller,41.26,2014,552,2811288337106
18024,The Frozen Ember,1512,poetry,49.4,1980,119,0420715477482
18025,Endless Shadow,946,cooking,11.01,1985,194,127-3-253-08659-9
18026,Hidden Empire,88,thriller,48.95,1982,871,9254817620000
18027,The Hidden Dream,1308,thriller,5.35,2022,444,735-4-352-39338-3
18028,Distant River,1731,thriller,17.97,2024,740,934-3-753-33691-8
18029,Last Throne,1725,biography,49.11,1985,310,3479732360820
18030,Quiet Winter,206,fantasy,16.9,2016,469,7561664305471
18031,The Fading City,644,biography,40.22,2003,595,1717534666757
18032,Winter of Daughters,1366,thriller,32.32,2004,,128-0-695-53858-3
18033,Guest of Archives,1983,romance,17.15,2021,445,1085247356328
18034,Golden Garden,94,children,14.29,2024,119,9843646430240
18035,The Frozen Garden,946,scifi,41.76,1998,111,8891347160499
18036,Ghost of Citys,1467,biography,9.84,1986,143,8222077831956
18037,Hollow Mirror,514,thriller,31.46,2023,329,1032261935354
18038,Machine of Sparks,946,thriller,22.71,2021,668,514-9-071-10494-5
18039,Broken Heir,1886,fantasy,11.07,2011,360,487-1-893-77168-6
18040,Crimson Heir,80,fantasy,29.07,1999,123,9026793303240
18041,The Forgotten Machine,1464,thriller,11.06,1998,,922-5-812-45439-8
18042,Shadow of Paths,454,reference,44.29,1996,326,469-9-712-41677-0
18043,Quiet Ghost,100,thriller,23.77,1987,521,5802079948408
18044,Forgotten Shadow,172,mystery,32.19,2022,262,932-2-560-80102-4
18045,City of Sparks,1766,thriller,32.79,2009,,1629718398641
18046,Hunter of Oceans,1269,children,13.22,1981,,724-0-487-75929-0
18047,The Silent Shadow,420,science,30.44,1980,636,5549825999984
18048,Guest of Mountains,1073,scifi,9.55,2023,821,6393798407873
18049,Broken Ocean,587,thriller,28.99,2018,669,421-1-799-79512-4
18050,Pale Mountain,482,science,14.82,2007,105,0578138807938
18051,Throne of Machines,372,travel,48.92,1997,354,1777937161658
18052,Empire of Gardens,1681,history,29.43,1982,,986-0-696-48945-8
18053,Kingdom of Mountains,1941,self-help,47.6,2011,474,1309292624112
18054,The Golden Heir,750,reference,37.67,2012,172,0652807751042
18055,The Buried Mirror,89,history,6.08,1981,374,0879332272883
18056,Buried Archive,946,fantasy,46.63,2002,190,9921649428501
18057,Frozen Hunter,1370,mystery,35.39,2023,652,091-0-697-50885-3
18058,Distant Path,1972,fiction,37.83,1997,595,2898613942093
18059,The Sudden Ocean,1872,history,35.56,2014,754,292-5-365-51141-7
18060,The Buried Whisper,1940,thriller,14.35,2021,471,584-5-769-05345-6
18061,River of Dreams,660,biography,45.28,1995,830,391-1-189-41229-5
18062,Buried Whisper,1887,poetry,25.91,2005,820,1924134217045
18063,The Silent Ocean,926,poetry,13.67,2002,520,579-5-689-63574-3
18064,Golden Silence,1082,thriller,43.26,2004,136,1498041950905
18065,Buried Spark,946,fiction,41.5,2008,354,7292730748008
18066,Hidden Hunter,858,thriller,47.64,1988,358,977-1-961-20124-5
18067,Garden of Mirrors,1831,cooking,36.36,2002,177,594-5-164-23766-5
18068,The Endless Kingdom,1085,poetry,12.37,1988,732,6275805902384
18069,Spark of Guests,946,poetry,48.54,2006,613,2847892452573
18070,The Distant Bone,946,scifi,47.87,2017,408,9469803383014
18071,Forgotten Throne,1860,science,27.29,2002,726,0247676742732
18072,The Golden Whisper,1454,travel,14.23,2007,618,036-3-000-43974-0
18073,Machine of Rivers,1094,science,45.17,2007,106,9071213864680
18074,Whisper of Paths,1437,thriller,30.18,1982,845,4626566890080
18075,The Fading Kingdom,1590,thriller,24.7,1999,490,4420665654476
18076,Distant Garden,1790,history,26.66,1996,215,934-4-041-90262-7
18077,Daughter of Rivers,1168,thriller,16.21,2006,691,611-7-563-43571-7
18078,Spark of Winters,583,mystery,23.03,1983,849,9182880350802
18079,Heir of Embers,946,cooking,31.79,2015,800,3665551962686
18080,Forgotten Dream,864,children,42.71,1987,832,5125085125372
18081,Last Bone,1333,scifi,49.49,1984,217,7776893575817
18082,Pale Wolf,1338,history,46.26,2007,619,0451465763132
18083,The Broken Heir,382,biography,9.71,1981,81,6346240918836
18084,The Buried Mirror,1318,scifi,34.16,2022,798,918-4-871-72415-8
18085,The Distant Kingdom,1586,travel,27.76,2002,827,9021799729877
18086,The Quiet Dream,834,scifi,8.75,2013,713,441-4-235-73088-8
18087,Hidden Bone,450,thriller,49.9,1984,415,9400929075546
18088,Hollow Dream,1423,romance,24.27,2004,240,932-1-957-62967-6
18089,The Frozen Archive,1848,thriller,21.47,1986,256,156-7-807-21222-1
18090,Broken Wolf,1388,self-help,18.13,1983,790,156-5-655-36438-1
18091,Silence of Oceans,614,thriller,8.13,1994,886,1178751679107
18092,Garden of Mirrors,1716,thriller,32.96,2007,438,750-1-714-82262-6
18093,Guest of Oceans,1871,scifi,32.29,2019,484,2009788401712
18094,The Crimson River,1695,thriller,25.91,2017,,637-4-445-27579-1
18095,Golden Archive,744,thriller,26.64,2016,193,2560695216014
18096,Mountain of Rivers,620,thriller,42.91,1988,,1513884611903
18097,Buried Ocean,946,biography,6.06,2017,,2756131582925
18098,Mountain of Guests,1107,history,14.84,2003,532,0160480799738
18099,The Distant Garden,946,thriller,38.23,2014,750,2275309098485
18100,The Hidden Path,472,thriller,6.89,1990,842,979-5-079-19782-1
18101,Whisper of Machines,1956,thriller,16.61,2004,828,628-9-505-93678-3
18102,Broken Whisper,946,scifi,16.24,1988,333,8243714001246
18103,Hollow Silence,946,fiction,7.44,1997,697,3056657606518
18104,The Broken Heir,1108,reference,38.95,1991,674,947-2-681-46929-1
18105,The Crimson Mirror,1999,thriller,16.4,2013,390,192-2-110-18336-6
18106,Silent Dream,1328,biography,5.58,1989,407,974-3-963-91968-4
18107,The Endless Shadow,1621,romance,21.59,1988,579,714-4-576-70637-5
18108,Crimson Hunter,946,biography,11.95,1991,704,602-5-191-49785-8
18109,Pale Kingdom,136,cooking,39.21,2005,317,561-2-583-55602-5
18110,Garden of Whispers,699,mystery,39.35,1997,98,2620110410835
18111,City of Heirs,512,travel,44.27,1994,496,962-1-594-84761-0
18112,Golden Archive,725,thriller,34.09,2022,889,899-2-132-84994-9
18113,Silence of Hunters,946,thriller,22.42,2007,848,7387184536195
18114,The Distant Silence,475,thriller,30.12,2009,634,639-9-538-34029-4
18115,Broken Empire,24,thriller,12.07,2016,820,923-3-859-58218-6
18116,The Broken City,1671,poetry,30.52,1990,244,923-8-998-42595-1
18117,Heir of Whispers,1618,biography,23.77,2004,522,7435426088319
18118,The Fading Dream,642,biography,22.05,1991,335,591-8-356-65833-4
18119,Throne of Mountains,442,thriller,47.89,2004,881,878-5-720-04211-2
18120,The Forgotten Ghost,673,mystery,31.03,1989,874,656-5-160-50220-3
18121,Endless Mirror,459,cooking,20.59,2020,240,803-1-673-96468-8
18122,The Golden Ocean,536,fantasy,24.2,2002,696,248-7-605-13518-5
18123,The Fading Ocean,718,thriller,40.64,1982,,0623035758382
18124,The Buried Throne,334,thriller,28.93,2002,586,346-0-189-33796-5
18125,Ocean of Daughters,1606,mystery,7.43,2019,714,681-2-388-58237-6
18126,Golden Kingdom,624,thriller,42.71,2007,850,0854775058750
18127,Mountain of Heirs,529,thriller,26.93,2005,157,694-1-947-88719-8
18128,Silent Spark,303,poetry,10.4,2023,722,0557231282623
18129,Pale Daughter,946,thriller,28.1,1989,402,887-9-057-15445-2
18130,Pale Wolf,946,travel,35.33,2013,,0169146225322
18131,Dream of Thrones,1365,cooking,44.77,1986,,586-8-172-41164-6
18132,The Endless Shadow,1875,poetry,17.93,2022,889,406-4-561-43439-8
18133,Empire of Hunters,946,thriller,21.11,1999,603,818-6-278-75789-7
18134,Crimson Machine,35,science,31.44,2007,722,2360204206444
18135,The Distant Winter,459,thriller,41.14,2018,679,763-2-711-07779-7
18136,Hidden Heir,429,fantasy,45.03,2017,896,2570861721237
18137,The Crimson City,693,scifi,14.8,2001,342,1839926118763
18138,The Silent River,1303,biography,25.76,1995,376,139-3-551-43320-6
18139,The Silent Guest,514,thriller,15.76,2005,882,305-9-176-57948-8
18140,Distant Spark,114,self-help,37.74,2021,136,2582701447732
18141,Buried Hunter,946,self-help,12.56,2002,575,612-8-884-19674-1
18142,Garden of Kingdoms,946,thriller,6.68,1992,706,0476080659753
18143,The Pale Hunter,770,reference,12.11,1991,301,5536597745730
18144,Hunter of Shadows,329,travel,28.26,2010,399,9838718749061
18145,Empire of Mountains,946,travel,39.3,1985,617,2976097247023
18146,Crimson Bone,1957,thriller,39.28,1985,729,3499096589920
18147,Forgotten Bone,1355,thriller,23.49,1984,387,1041353546254
18148,Heir of Guests,1746,biography,39.08,1984,394,2646116690257
18149,The Hollow Mirror,961,poetry,28.42,2005,254,101-8-756-60456-2
18150,Fading Ocean,1356,thriller,28.66,2001,,872-0-049-48871-3
18151,Broken Bone,714,reference,22.79,1990,193,4737789896620
18152,Forgotten Empire,946,history,10.69,1985,115,5377977411023
18153,The Silent Heir,968,mystery,5.47,2010,439,8516565552694
18154,Forgotten Shadow,946,thriller,24.18,2005,398,0966568098146
18155,Crimson Winter,176,fiction,17.48,2004,875,942-6-128-90099-4
18156,The Silent Wolf,1009,thriller,30.05,2007,356,5123588646686
18157,The Fading Hunter,1104,thriller,10.87,2005,687,0225924206928
18158,Garden of Oceans,801,fantasy,39.07,2016,639,4908755621944
18159,The Forgotten Spark,1277,fiction,28.14,1981,413,1503725091072
18160,The Silent Mountain,946,thriller,22.23,2007,719,8648062978102
18161,The Golden Shadow,1,thriller,47.04,2017,734,467-2-810-63413-0
18162,The Distant Wolf,1921,thriller,47.86,2016,893,549-7-192-17368-3
18163,The Frozen City,1530,mystery,25.31,1981,379,2773516661480
18164,Golden Ghost,946,poetry,49.57,2013,188,0920374810368
18165,The Fading Shadow,1513,mystery,20.75,2023,553,3151928461813
18166,Kingdom of Oceans,1556,cooking,41.73,2011,600,0651857376602
18167,Silent Path,775,poetry,28.72,1981,398,600-9-234-66911-3
18168,Silent Guest,462,fantasy,15.99,1993,805,260-7-743-40000-4
18169,The Hidden Empire,884,biography,12.09,2011,248,3582895584813
18170,The Fading Heir,130,travel,12.91,1998,594,8572452826084
18171,Bone of Wolfs,946,poetry,26.36,2001,148,5838219525692
18172,Golden Garden,1406,mystery,13.15,1991,,5006271929886
18173,The Endless Spark,1273,history,36.0,1994,251,7669500845022
18174,Daughter of Mirrors,451,thriller,44.35,2007,297,2514345231884
18175,Frozen Daughter,1212,thriller,46.28,2001,380,3950959048576
18176,Shadow of Dreams,1682,cooking,46.03,2012,294,2410240381135
18177,Distant Heir,529,scifi,10.76,2003,712,520-6-950-64019-6
18178,Archive of Whispers,1919,thriller,44.82,2005,355,6320873017191
18179,Endless Mountain,946,thriller,39.67,1999,128,7119890372066
18180,The Silent Ghost,1475,romance,12.77,1995,666,2896102105427
18181,The Quiet Garden,489,self-help,42.11,1995,658,030-5-758-30158-9
18182,Daughter of Winters,608,history,43.2,2013,493,0251461906846
18183,Golden Kingdom,803,thriller,20.43,2017,893,8174085622414
18184,The Quiet Dream,1991,cooking,32.72,1992,498,1451352560383
18185,Kingdom of Gardens,339,thriller,18.8,1996,817,1373615158280
18186,Hollow Whisper,216,scifi,28.68,2005,267,9117904945197
18187,The Buried Mirror,946,mystery,21.07,2000,759,883-1-310-53810-6
18188,Archive of Gardens,607,children,24.6,1984,254,543-3-621-01679-8
18189,Hollow Daughter,960,scifi,27.59,1994,687,214-4-668-19394-3
18190,Quiet River,1026,cooking,44.12,1997,758,9971658806076
18191,The Pale Ember,584,cooking,13.15,2020,192,9449015513340
18192,The Hollow Path,946,children,30.76,1997,886,120-1-276-80476-9
18193,Dream of Daughters,1635,biography,43.86,2005,579,5661041802674
18194,The Frozen Winter,102,cooking,44.11,1980,,5284675916666
18195,Spark of Thrones,1337,thriller,35.79,1998,752,295-7-535-21825-2
18196,Archive of Oceans,946,science,27.52,2009,,4210405815702
18197,Mountain of Sparks,417,cooking,7.5,1985,595,2220646977751
18198,Wolf of Heirs,1121,thriller,24.32,1996,290,4243755676637
18199,The Silent Spark,1146,thriller,48.93,2004,669,693-5-983-92018-5
18200,The Golden Machine,265,thriller,9.24,2006,303,1825706885319
18201,Whisper of Machines,946,thriller,31.52,2004,203,9183258961417
18202,The Hidden Ghost,1987,science,7.49,2023,670,8257735384178
18203,Empire of Whispers,922,thriller,13.82,2006,235,8042587211312
18204,Ghost of Mountains,204,reference,20.61,2024,725,704-7-874-58315-3
18205,Endless Whisper,1122,cooking,32.23,2009,454,3017930370079
18206,Pale Ocean,223,history,34.89,1989,442,858-4-231-72020-2
18207,The Endless Kingdom,161,poetry,14.52,1996,688,3937499751674
18208,Pale Shadow,1388,thriller,30.78,2002,797,8778943590769
18209,Ocean of Mirrors,1635,mystery,49.86,1985,264,3614506306389
18210,The Fading Hunter,169,fiction,14.13,2010,393,1660341027563
18211,Hidden Kingdom,946,thriller,45.36,2015,363,5361903190019
18212,The Broken City,895,thriller,46.94,2010,420,6987700543931
18213,Silence of Rivers,1177,history,21.42,2001,749,4306156706360
18214,Guest of Heirs,946,mystery,44.64,1980,546,5475505076011
18215,The Silent Kingdom,946,thriller,21.94,2017,775,5780981532336
18216,Hunter of Embers,864,fiction,15.16,2015,803,8485278817833
18217,Forgotten Ember,577,cooking,41.56,2021,,2949654868973
18218,The Pale Bone,464,travel,34.76,1984,336,3892440925385
18219,Endless Throne,1199,thriller,20.64,1980,,380-4-279-34758-9
18220,The Forgotten Guest,436,fiction,12.34,2023,897,723-1-884-29539-8
18221,The Frozen Ember,227,mystery,20.77,2009,721,5989642096366
18222,Fading Daughter,954,poetry,34.14,2005,428,137-3-802-80469-7
18223,Dream of Whispers,1221,thriller,9.29,2003,145,7831158520577
18224,The Broken Daughter,1403,thriller,32.79,2014,869,5044184487008
18225,Endless Ocean,1975,thriller,46.98,2006,251,198-7-113-49417-6
18226,Sudden Ocean,913,thriller,27.48,2022,147,146-9-062-25432-7
18227,Silence of Embers,1326,children,37.56,2024,203,489-7-475-46338-6
18228,The Hidden Archive,682,thriller,27.46,1999,357,901-7-989-63022-4
18229,Dream of Wolfs,946,thriller,43.01,1996,643,5680274990469
18230,Broken Mirror,57,mystery,14.94,1991,,9699570724820
18231,Mountain of Shadows,1407,thriller,47.93,2021,859,8401018422190
18232,Frozen Empire,715,thriller,33.45,1999,150,342-8-649-47745-2
18233,The Buried Throne,1870,science,40.37,2017,407,959-2-769-68330-3
18234,Path of Heirs,437,thriller,15.18,2007,664,4645094060627
18235,The Forgotten Heir,1346,mystery,43.78,1991,238,1330679867179
18236,The Distant Heir,1438,thriller,9.67,2005,398,3176393648843
18237,Silence of Mirrors,946,thriller,14.32,2024,144,0165430784815
18238,Frozen Ember,946,thriller,49.2,1986,198,8983317879838
18239,Garden of Machines,946,thriller,13.49,1995,,8395485431522
18240,Sudden Winter,25,thriller,8.7,2017,,8987028037370
18241,City of Wolfs,1555,thriller,36.62,1996,877,3640151381982
18242,The Endless Mirror,1792,fiction,43.45,2005,729,4999743990193
18243,Ember of Ghosts,1574,thriller,11.88,2007,,277-2-393-96154-4
18244,Silent Hunter,583,thriller,46.77,1985,539,982-1-470-56024-8
18245,Winter of Rivers,1,history,23.83,1996,626,6118944305093
18246,River of Heirs,1214,science,34.43,1995,343,686-4-498-90933-4
18247,Dream of Mountains,4,romance,24.4,2009,284,210-6-031-89283-8
18248,Garden of Ghosts,362,fantasy,5.22,2000,359,0772277439973
18249,Last Mountain,946,romance,20.17,1997,767,6240410762203
18250,Distant Silence,1648,children,49.23,1986,313,399-1-867-93159-8
18251,Machine of Machines,401,cooking,29.83,2002,,4571348189541
18252,Garden of Wolfs,1431,thriller,24.01,2015,446,949-2-942-71323-9
18253,Hidden Winter,1550,thriller,16.85,2006,91,3993026045713
18254,Ember of Wolfs,1591,mystery,48.83,2007,583,6164148783403
18255,Frozen Spark,539,history,20.31,1993,,865-0-138-50612-2
18256,Empire of Mirrors,1868,thriller,41.03,1980,760,6840555767401
18257,Crimson Silence,373,fiction,36.85,1988,716,9603040942274
18258,Mirror of Mountains,1344,thriller,24.29,2003,,0492628017002
18259,Wolf of Shadows,1630,travel,47.3,2010,407,931-7-259-39071-9
18260,The Quiet Dream,946,thriller,22.46,1999,840,6446304528368
18261,Kingdom of Shadows,946,reference,18.72,1994,159,9795435536989
18262,Forgotten Ghost,1463,thriller,46.9,1993,674,3467741315497
18263,Ember of Hunters,1047,thriller,43.14,2005,405,3451274468654
18264,Distant Empire,946,thriller,18.7,1988,488,322-1-700-49593-2
18265,The Silent Whisper,1406,thriller,20.16,2012,145,7900821998883
18266,Frozen Shadow,1632,fiction,29.87,1980,,295-1-949-02724-2
18267,Crimson River,1286,scifi,48.94,1982,,5333812550827
18268,Quiet Throne,825,thriller,6.04,2009,226,0183553625361
18269,The Golden Spark,946,thriller,21.06,1992,531,623-6-172-88908-4
18270,Forgotten City,463,thriller,12.82,2008,592,983-2-925-49557-7
18271,Crimson Throne,775,travel,25.51,1981,,239-2-605-49905-3
18272,The Quiet Whisper,1756,fantasy,17.72,2003,636,851-3-013-84276-1
18273,Winter of Gardens,924,thriller,22.29,2020,663,701-4-277-52704-8
18274,Archive of Empires,1217,reference,7.44,1986,141,738-2-509-21191-8
18275,River of Whispers,946,mystery,38.92,2000,214,7635710720620
18276,Shadow of Machines,139,travel,36.49,1995,430,9985806667541
18277,Distant Daughter,664,thriller,13.91,2003,278,5686967272445
18278,Endless Ocean,1264,mystery,49.0,2018,836,6500364454857
18279,Fading Spark,70,biography,20.64,2012,338,4641399269056
18280,Quiet Bone,1986,thriller,35.63,1993,,1262870911521
18281,Guest of Shadows,1975,thriller,6.06,1995,590,3566209175224
18282,Quiet Heir,946,fantasy,22.97,1984,105,316-2-756-81212-3
18283,The Frozen Empire,818,thriller,16.68,1995,,4709282618473
18284,The Frozen Winter,946,scifi,24.56,2015,534,1570711717361
18285,River of Dreams,995,thriller,15.49,2022,810,2118436616037
18286,Ocean of Whispers,1171,scifi,10.59,2003,779,668-2-189-81250-1
18287,Silent Ghost,898,thriller,24.63,1980,403,6086779395979
18288,The Silent Whisper,99,scifi,13.46,2000,298,419-2-664-62834-1
18289,Path of Kingdoms,1872,children,20.76,1989,156,249-6-553-09660-7
18290,Hollow Spark,946,travel,24.62,1988,,693-7-585-25629-9
18291,Hidden City,486,science,33.12,2024,236,748-6-290-71297-3
18292,Bone of Paths,946,thriller,29.88,1983,275,719-0-765-73086-9
